project_id,bucket_name,size_in_bytes
cp-chaa-test-shopsmiles,gs://gcf-v2-sources-364275410387-us-east4,85472
cp-chaa-test-shopsmiles,gs://gcf-v2-uploads-364275410387.us-east4.cloudfunctions.appspot.com,0
cp-chaa-test-shopsmiles,gs://staging.cp-chaa-test-shopsmiles.appspot.com,326346503
cp-chaa-test-shopsmiles,gs://us.artifacts.cp-chaa-test-shopsmiles.appspot.com,723477444363
cp-easso-dev-ml-lab,gs://cloud-ai-platform-4753dc94-f03b-4787-8d11-afe0008eeda6,142999991
cp-easso-dev-ml-lab,gs://colgate_mllabs,2033530120927
cp-easso-dev-ml-lab,gs://cp-easso-dev-ml-lab-us-notebooks,0
cp-gaa-dev-instabase,gs://cp-gaa-dev-instabase.appspot.com,0
cp-gaa-dev-instabase,gs://cp-instabase-ar01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-ca01-dev,46207625
cp-gaa-dev-instabase,gs://cp-instabase-cl01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-do01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-mx01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-pr05-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-py01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-us01-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-ust1-dev,0
cp-gaa-dev-instabase,gs://cp-instabase-uy01-dev,0
cp-gaa-dev-instabase,gs://cp-klarity-ca01-dev,2905736
cp-gaa-dev-instabase,gs://cp-klarity-cl01-dev,5074929
cp-gaa-dev-instabase,gs://cp-klarity-mx01-dev,0
cp-gaa-dev-instabase,gs://cp-klarity-us01-dev,0
cp-gaa-dev-instabase,gs://cp-klarity-ust1-dev,98759
cp-gaa-dev-instabase,gs://staging.cp-gaa-dev-instabase.appspot.com,0
cp-gio-prod-cloudengtf,gs://cp-aat-dev-iceberg,17309
cp-gio-prod-cloudengtf,gs://cp-aat-dev-rgm-analysis,14174
cp-gio-prod-cloudengtf,gs://cp-aat-dev-starburst,2809
cp-gio-prod-cloudengtf,gs://cp-aat-prod-stripe-splunk,17013
cp-gio-prod-cloudengtf,gs://cp-apsso-prod-pdmalert,2901
cp-gio-prod-cloudengtf,gs://cp-cdo-dev-external-masterdata,0
cp-gio-prod-cloudengtf,gs://cp-cdo-prd-chatbot,3610
cp-gio-prod-cloudengtf,gs://cp-cdo-prd-external-masterdata,4731
cp-gio-prod-cloudengtf,gs://cp-cdo-tst-external-masterdata,4731
cp-gio-prod-cloudengtf,gs://cp-chaa-dev-hills-dtc,9570
cp-gio-prod-cloudengtf,gs://cp-chaa-dev-hybris,21918
cp-gio-prod-cloudengtf,gs://cp-chaa-dev-staff-feeding,17849
cp-gio-prod-cloudengtf,gs://cp-chaa-prd-hills-shelter,17568
cp-gio-prod-cloudengtf,gs://cp-chaa-prod-aligner-pilot,3868
cp-gio-prod-cloudengtf,gs://cp-chaa-prod-filorga-us,12365
cp-gio-prod-cloudengtf,gs://cp-chaa-prod-hills-dtc,5382
cp-gio-prod-cloudengtf,gs://cp-chaa-prod-staff-feeding,17888
cp-gio-prod-cloudengtf,gs://cp-chaa-test-filorga-us,12374
cp-gio-prod-cloudengtf,gs://cp-chaa-test-hills-dtc,9595
cp-gio-prod-cloudengtf,gs://cp-chaa-test-hybris,2934
cp-gio-prod-cloudengtf,gs://cp-chaa-tst-hills-shelter,19237
cp-gio-prod-cloudengtf,gs://cp-easso-prod-einvoices,3503
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-athena,10650
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-ch-pro-portal,16953
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-chinsurancepilots,4460
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-ecomm-b2b-services,2882
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-filorga-itdtc,24932
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-finance-analytics,13401
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-finance-csip,6982
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-hybris-cop-tf,21003
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-hybris-cporder,20219
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-hybris-gaba,46245
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-hybris-h4u,19921
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-hybris-hth,48467
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-pcaskin-dtc,12635
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-petecosystem,5383
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-petprofilehub,3729
cp-gio-prod-cloudengtf,gs://cp-gaa-dev-ti-consumer-dashbrd,2864
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-ch-pro-portal,9784
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-digital-core,16588
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-ecomm-b2b-services,11287
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-finance-analytics,1588
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-globaldelivery,9325
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-petecosystem,14716
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-petprofilehub,4424
cp-gio-prod-cloudengtf,gs://cp-gaa-prd-skin-health,11150
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-agvbrcassioli,5432
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-athena,11270
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-ecomm-b2b-pcaskin,3913
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-filorga-itdtc,25032
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-finance-analytics,21285
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hillsgroup,3821
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hybris-cop,39163
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hybris-cporder,39595
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hybris-gaba,39393
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hybris-h4u,39337
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-hybris-hth,75126
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-pcaskin-dtc,10856
cp-gio-prod-cloudengtf,gs://cp-gaa-prod-vetcustomer,5392
cp-gio-prod-cloudengtf,gs://cp-gaa-test-hybris-cop,39481
cp-gio-prod-cloudengtf,gs://cp-gaa-test-hybris-cporder,38252
cp-gio-prod-cloudengtf,gs://cp-gaa-test-hybris-gaba,68791
cp-gio-prod-cloudengtf,gs://cp-gaa-test-hybris-h4u,37877
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-ch-pro-portal,9727
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-chinsurancepilots,4463
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-digital-core,15822
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-dsqtools,3802
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-ecomm-b2b-pcaskin,3902
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-ecomm-b2b-services,21126
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-hillsgroup,6888
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-hybris-hth,66278
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-petecosystem,9566
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-petprofilehub,4424
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-skin-health,7728
cp-gio-prod-cloudengtf,gs://cp-gaa-tst-vetcustomer,6929
cp-gio-prod-cloudengtf,gs://cp-gda-prd-hills-acplreporting,2936
cp-gio-prod-cloudengtf,gs://cp-gio-dev-ast-mgmt,14501
cp-gio-prod-cloudengtf,gs://cp-gio-dev-bpc,6774
cp-gio-prod-cloudengtf,gs://cp-gio-prd-wanarch,6043
cp-gio-prod-cloudengtf,gs://cp-gio-prod-cloudengtf,15302773
cp-gio-prod-cloudengtf,gs://cp-gio-prod-sap-gwp,3826
cp-gio-prod-cloudengtf,gs://cp-gio-test-terraform-jenish,0
cp-gio-prod-cloudengtf,gs://cp-gis-dev-rapid7,12904
cp-gio-prod-cloudengtf,gs://cp-gis-dev-secretscanning,2863
cp-gio-prod-cloudengtf,gs://cp-gis-prd-delinea,3751
cp-gio-prod-cloudengtf,gs://cp-gis-prd-okta-automation,3864
cp-gio-prod-cloudengtf,gs://cp-gis-prod-netskope,3794
cp-gio-prod-cloudengtf,gs://cp-gis-prod-rapid7,12593
cp-gio-prod-cloudengtf,gs://cp-gis-prod-secretscanning,0
cp-gio-prod-cloudengtf,gs://cp-glo-dev-legal-tam,3618
cp-gio-prod-cloudengtf,gs://cp-glo-prd-legal-tam,3593
cp-gio-prod-cloudengtf,gs://cp-glo-prod-onboard-chatbot,4960
cp-gio-prod-cloudengtf,gs://cp-gsso-dev-bwmdm,4341
cp-gio-prod-cloudengtf,gs://cp-gsso-dev-datavalidator,4423
cp-gio-prod-cloudengtf,gs://cp-gsso-dev-irchatbot,5912
cp-gio-prod-cloudengtf,gs://cp-gsso-dev-sharedchatbot,3845
cp-gio-prod-cloudengtf,gs://cp-gsso-dev-stibointegration,6798
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-bwmdm,4229
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-digiloyalty,2880
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-dmsintegration,5997
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-onboarding,6957
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-sapoptimiser,3849
cp-gio-prod-cloudengtf,gs://cp-gsso-prd-stibointegration,6801
cp-gio-prod-cloudengtf,gs://cp-gsso-prod-actchatbot,1778
cp-gio-prod-cloudengtf,gs://cp-gsso-prod-ethicschatbot,2846
cp-gio-prod-cloudengtf,gs://cp-gsso-prod-tacoetest,3821
cp-gio-prod-cloudengtf,gs://cp-gsso-test-tacoeloadtest,385949
cp-gio-prod-cloudengtf,gs://cp-gsso-tst-bwmdm,7448
cp-gio-prod-cloudengtf,gs://cp-gsso-tst-digiloyalty,2861
cp-gio-prod-cloudengtf,gs://cp-gsso-tst-stibointegration,6801
cp-gio-prod-cloudengtf,gs://cp-saa-prd-jira,4504
cp-gio-prod-cloudengtf,gs://cp-saa-prd-mss,3726
cp-gio-prod-cloudengtf,gs://cp-saa-prd-snowsheet,8104
cp-gio-prod-cloudengtf,gs://cp-saa-prod-datadiscovery,6190
cp-gio-prod-cloudengtf,gs://cp-saa-prod-opensource,12958
cp-gio-prod-cloudengtf,gs://cp-saa-prod-stripe-splunk,180
cp-gio-prod-cloudengtf,gs://cp-test-temp,5761
cp-gio-prod-cloudengtf,gs://cp-wcs-dev-aodocsws1,7459
cp-gio-prod-cloudengtf,gs://cp-wcs-dev-chatbot-act,3626
cp-gio-prod-cloudengtf,gs://cp-wcs-dev-chatbot-cac,3626
cp-gio-prod-cloudengtf,gs://cp-wcs-dev-ws1uem,5673
cp-gio-prod-cloudengtf,gs://cp-wcs-prd-aodocs,2764
cp-gio-prod-cloudengtf,gs://cp-wcs-prd-aodocsws1,7461
cp-gio-prod-cloudengtf,gs://cp-wcs-prod-hello-mig,5078
cp-chaa-test-filorga-us,gs://cp-chaa-test-filorga-us.appspot.com,0
cp-chaa-test-filorga-us,gs://filorga-us-directus-test,837519054
cp-chaa-test-filorga-us,gs://staging.cp-chaa-test-filorga-us.appspot.com,70386651
cp-chaa-test-filorga-us,gs://us.artifacts.cp-chaa-test-filorga-us.appspot.com,93146654965
cp-glo-prod-legal-chatbox,gs://ask_hills_legal_bucket,53018
cp-chaa-prod-filorga-us,gs://cp-chaa-prod-filorga-us.appspot.com,0
cp-chaa-prod-filorga-us,gs://filorga-us-directus-prod,461000562
cp-chaa-prod-filorga-us,gs://staging.cp-chaa-prod-filorga-us.appspot.com,17258493
cp-chaa-prod-filorga-us,gs://us.artifacts.cp-chaa-prod-filorga-us.appspot.com,38768565555
cp-chaa-prod-shopsmiles,gs://cp-chaa-prod-shopsmiles.appspot.com,0
cp-chaa-prod-shopsmiles,gs://directus-shopsmiles-prod,2375400221
cp-chaa-prod-shopsmiles,gs://gcf-v2-sources-848198601156-us-east4,4648
cp-chaa-prod-shopsmiles,gs://gcf-v2-uploads-848198601156.us-east4.cloudfunctions.appspot.com,0
cp-chaa-prod-shopsmiles,gs://staging.cp-chaa-prod-shopsmiles.appspot.com,297212758
cp-chaa-prod-shopsmiles,gs://us.artifacts.cp-chaa-prod-shopsmiles.appspot.com,411516745992
cp-gaa-prod-athena,gs://athena-images-prod,255101628
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-airflow-wip,313887715
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-masterdata,1663082736
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-raw,554818875929
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-sku,0
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-vertex,0
cp-gaa-prod-athena,gs://cp-gaa-prod-athena-wip,474507600105
cp-gaa-prod-athena,gs://prod-athena,345475446
cp-gaa-prod-athena,gs://prod-athena-assets,7110707989
cp-gaa-prod-athena,gs://prod-athena-market-research-files,140652760577
cp-gaa-prod-athena,gs://prod-athena-mintel,1446212776975
cp-gaa-prod-athena,gs://prod-sf-actuals,0
cp-gaa-prod-athena,gs://prod-sf-masterdata,0
cp-gaa-prod-athena,gs://prod-sf-sku,0
cp-gaa-test-athena,gs://athena-images-test,202429756
cp-gaa-test-athena,gs://cp-gaa-test-athena-raw,0
cp-gaa-test-athena,gs://cp-gaa-test-athena-vertex,0
cp-gaa-test-athena,gs://cp-gaa-test-athena-wip,76270582707
cp-gaa-test-athena,gs://test-athena,533489067
cp-gaa-test-athena,gs://test-athena-assets,2411557619
cp-gaa-test-athena,gs://test-athena-comfyui,10436580300
cp-gaa-test-athena,gs://test-athena-market-research-files,140652760577
cp-gaa-test-athena,gs://test-athena-mintel,1157802515607
cp-gio-prod-chatbot-faq,gs://cp-chatbot-har,89101289
cp-wcs-prod-ws1logout,gs://cp-wcs-prod-ws1logout.appspot.com,0
cp-wcs-prod-ws1logout,gs://staging.cp-wcs-prod-ws1logout.appspot.com,0
cp-wcs-prod-ws1logout,gs://us.artifacts.cp-wcs-prod-ws1logout.appspot.com,1302246496
cp-aat-prod-hillst1v,gs://hills_t1v_story_content,1518296072
cp-aat-prod-fin-data-eng,gs://cp-aat-fin-data-eng-prd,1266324199
cp-aat-prod-fin-data-eng,gs://cp-aat-prd-ecommerce,949452036
cp-aat-prod-fin-data-eng,gs://cp-aat-prd-fin-data-eng-fcp,2013670
cp-aat-prod-fin-data-eng,gs://cp-aat-prd-fin-data-eng-prod-innov,16715582
cp-aat-prod-fin-data-eng,gs://cp-aat-prd-treasury,3281093771
cp-aat-prod-fin-data-eng,gs://cp-aat-prod-fin-eng-india-unleash,44503806
cp-aat-prod-fin-data-eng,gs://data_validation_project,3564299525
cp-aat-prod-fin-data-eng,gs://fin-nvo-data-landing-prd,0
cp-aat-prod-fin-data-eng,gs://prod-forecasting-model,1592525
cp-aat-prod-fin-data-eng,gs://prod_dfr_af,906645
cp-aat-prod-fin-data-eng,gs://prod_dfr_ap,848125
cp-aat-prod-fin-data-eng,gs://prod_dfr_eu,8159639
cp-aat-prod-fin-data-eng,gs://prod_dfr_filorga,14039
cp-aat-prod-fin-data-eng,gs://prod_dfr_hi,900668
cp-aat-prod-fin-data-eng,gs://prod_dfr_hnh,54537
cp-aat-prod-fin-data-eng,gs://prod_dfr_la,40802483
cp-aat-prod-fin-data-eng,gs://prod_dfr_na,3301
cp-aat-prod-fin-data-eng,gs://prod_dfr_prime100,4781
cp-aat-prod-fin-data-eng,gs://prod_dfr_sh,104889
cp-aat-prod-fin-data-eng,gs://prod_elta_pca,6873854
cp-aat-prod-fin-data-eng,gs://prod_top_cust_le,0
cp-aat-prod-fin-data-eng,gs://prod_znetsales_rate,15998
cp-aat-prod-fin-data-eng,gs://sac-data-transfer-prd,6651431591
cp-gaa-dev-athena,gs://310103600991_us_import_content,0
cp-gaa-dev-athena,gs://310103600991_us_import_content_with_faq_csv,0
cp-gaa-dev-athena,gs://310103600991_us_import_custom,0
cp-gaa-dev-athena,gs://alchemy-db-backup-07-30-2024,19865173
cp-gaa-dev-athena,gs://alchemy_product_generation_images,0
cp-gaa-dev-athena,gs://anthony_vertex_bucket,0
cp-gaa-dev-athena,gs://athena-images-dev,204041621
cp-gaa-dev-athena,gs://athena_incrementality,114756468
cp-gaa-dev-athena,gs://cloud-ai-platform-430dc9c9-cd49-442c-ba22-61885ad794b3,120166312
cp-gaa-dev-athena,gs://cloud-ai-platform-92a131d2-a3e6-4593-9e07-1f1f318c4931,34244903
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-masterdata,2882810302
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-raw,832925385629
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-sku,0
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-vertex,145819512
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-vertex-files,0
cp-gaa-dev-athena,gs://cp-gaa-dev-athena-wip,932760148362
cp-gaa-dev-athena,gs://dev-athena,1956254280
cp-gaa-dev-athena,gs://dev-athena-assets,64576274777
cp-gaa-dev-athena,gs://dev-athena-comfyui,10437880732
cp-gaa-dev-athena,gs://dev-athena-insightshub,106712040107
cp-gaa-dev-athena,gs://dev-athena-market-research-files,143714775320
cp-gaa-dev-athena,gs://dev-athena-mintel,1428076624040
cp-gaa-dev-athena,gs://dev-athena-queue,335453038
cp-gaa-dev-athena,gs://dev-athena-queue-load-test,0
cp-gaa-dev-athena,gs://dev-athena-zappi,18768755
cp-gaa-dev-athena,gs://dev-incrementality-data,1184558618
cp-gaa-dev-athena,gs://dev-sf-actuals,458568
cp-gaa-dev-athena,gs://dev-sf-general,0
cp-gaa-dev-athena,gs://dev-sf-masterdata,0
cp-gaa-dev-athena,gs://dev-sf-sku,58471875
cp-gaa-dev-athena,gs://insights_gen_app_builder,1974637726
cp-gaa-dev-athena,gs://katy-vertex-bucket,102447687
cp-gaa-dev-athena,gs://keith_vertex_bucket,0
cp-gaa-dev-athena,gs://kli_vertex_bucket,3793736002
cp-gaa-dev-athena,gs://np_backup_01,8276636165
cp-gaa-dev-athena,gs://oktabq-testing,1396
cp-gaa-dev-athena,gs://prof-whitening-discovery-bucket,583900330
cp-gaa-dev-athena,gs://ranjith_vertex_bucket,55350187
cp-gaa-dev-athena,gs://robbie-vertex-bucket,55183857
cp-gaa-dev-athena,gs://siddharth_sandbox_bucket,0
cp-gaa-dev-athena,gs://skinhealth_agent,288178226
cp-gaa-dev-athena,gs://steve_vertex_bucket,621185763
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_akamai,3545594641
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_aligner,10269898
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_amazon,44612618345
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_amc,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_analytics_index,125779025
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_apac_wtn,284963
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_blueconic,132828875112
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_brandkpi,776816811
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_brightedge,327984357
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_claravine,15684500276
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm,10775304143
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm_hc,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm_hills,16446891848
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm_oc,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm_pc,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_crm_sh,10142334933
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_data_direct,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_dataops,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_digital_shelf_prompts,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_edp,110049183
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ethics_compliance,363793130
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_fetch,2033179001048
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ga360,1118176539865
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ga4,3738387065903
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ga4_api,62563483721
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_gads,21505804
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_gigya,1073928093663
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_gsearch,22930453945
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_hhp,18580094
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_hth,279573155757
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_insta_cart,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_kroger_8451,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_media,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_noogata,408135351
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ohm_india,941981637
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_ordergroove,98323945
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_pacvue,720234882
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_profitero,10473713012694
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_profitero_v1,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_qpm,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_sapmc,19722392130
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_sfmc,819029609698
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_shopify,33665325443
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_smile_index,88375895
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_spotlight,42228057
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_staff_feeding,60223694243
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_stat,47955272793
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_stibo,1027790035
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_tradedesk,0
cp-gdo-prod-analytics,gs://cp-gdo-prod-analytics_worldview_media,8150155
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_akamai,1077719285
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_aligner,11573033
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_amazon,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_amc,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_analytics_index,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_apac_wtn,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_blueconic,137387949830
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_brandkpi,383551250
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_brightedge,135077425
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_claravine,31146867946
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm,40144391096
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm_hc,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm_hills,7799488567
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm_oc,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm_pc,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_crm_sh,13904282693
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_data_direct,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_dataops,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_digital_shelf_prompts,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_edp,145756
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ethics_compliance,2765228075
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_fetch,9199719212
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ga360,523597963111
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ga4,3740201408
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ga4_api,127054
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_gads,88083
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_gigya,384935043000
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_gsearch,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_hhp,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_hth,199199583430
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_insta_cart,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_kroger_8451,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_media,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_noogata,465242
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ohm_india,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_ordergroove,20150406
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_pacvue,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_profitero,1145352543050
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_profitero_v1,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_qpm,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_sapmc,5624367359
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_sfmc,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_shopify,11381501553
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_smile_index,2949967
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_spotlight,35281949
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_staff_feeding,35843132191
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_stat,546614248
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_stibo,941011532
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_tradedesk,0
cp-gdo-test-analytics,gs://cp-gdo-test-analytics_worldview_media,0
cp-gdo-test-analytics,gs://cp-gdo-tst-analytics_sfmc,919507523809
cp-gdo-dev-analytics,gs://acpl_dev,4896335867
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_akamai,2129562246
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_aligner,11788147
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_amazon,70813647284
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_amc,22758
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_analytics_index,35490458
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_apac_wtn,2460085
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_blueconic,63944693941
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_brandkpi,2005297864
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_brightedge,111954120
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_claravine,24118840580
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm,66183468520
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm_hc,51343776183
cp-gdo-dev-analytics,gs://cp-gdo-dev-analytics_crm_hills,7796537870
